"ts","ts_end","ts_unix","ts_end_unix","ts_delta","srcip_str","srcport","srcip","conn_dir","dstip","ratio","bpf","ppf","dpf"
"2016-10-10 21:16:09","2016-10-10 21:17:45",1476134169000,1476134265000,96000,"121.18.238.114",52265,2031283826,1,182220873,109,2639,24,1679
"2016-10-10 21:16:47","2016-10-10 21:17:45",1476134207000,1476134265000,58000,"121.18.238.114",40684,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:16:47","2016-10-10 21:17:45",1476134207000,1476134265000,58000,"121.18.238.114",54495,2031283826,1,182220873,132,1859,14,1299
"2016-10-10 21:16:47","2016-10-10 21:17:45",1476134207000,1476134265000,58000,"121.18.238.114",37236,2031283826,1,182220873,128,2319,18,1599
"2016-10-10 21:16:47","2016-10-10 21:17:45",1476134207000,1476134265000,58000,"121.18.238.114",41932,2031283826,1,182220873,144,2163,15,1563
"2016-10-10 21:16:47","2016-10-10 21:17:45",1476134207000,1476134265000,58000,"121.18.238.114",48835,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:16:47","2016-10-10 21:18:45",1476134207000,1476134325000,118000,"121.18.238.114",38339,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:17:47","2016-10-10 21:18:45",1476134267000,1476134325000,58000,"121.18.238.114",48954,2031283826,1,182220873,132,2255,17,1575
"2016-10-10 21:17:47","2016-10-10 21:18:45",1476134267000,1476134325000,58000,"121.18.238.114",57338,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:17:47","2016-10-10 21:19:45",1476134267000,1476134385000,118000,"121.18.238.114",46244,2031283826,1,182220873,132,2255,17,1575
"2016-10-10 21:17:47","2016-10-10 21:18:45",1476134267000,1476134325000,58000,"121.18.238.114",53975,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:17:47","2016-10-10 21:18:45",1476134267000,1476134325000,58000,"121.18.238.114",37710,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:17:47","2016-10-10 21:18:45",1476134267000,1476134325000,58000,"121.18.238.114",41007,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:17:47","2016-10-10 21:18:45",1476134267000,1476134325000,58000,"121.18.238.114",39104,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:18:47","2016-10-10 21:19:45",1476134327000,1476134385000,58000,"121.18.238.114",54302,2031283826,1,182220873,121,2423,20,1623
"2016-10-10 21:18:47","2016-10-10 21:19:45",1476134327000,1476134385000,58000,"121.18.238.114",47911,2031283826,1,182220873,128,2319,18,1599
"2016-10-10 21:18:47","2016-10-10 21:19:45",1476134327000,1476134385000,58000,"121.18.238.114",33098,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:18:47","2016-10-10 21:20:45",1476134327000,1476134445000,118000,"121.18.238.114",53020,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:18:47","2016-10-10 21:19:45",1476134327000,1476134385000,58000,"121.18.238.114",36281,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:18:47","2016-10-10 21:19:45",1476134327000,1476134385000,58000,"121.18.238.114",43465,2031283826,1,182220873,128,2319,18,1599
"2016-10-10 21:18:47","2016-10-10 21:19:45",1476134327000,1476134385000,58000,"121.18.238.114",40021,2031283826,1,182220873,144,2163,15,1563
"2016-10-10 21:19:47","2016-10-10 21:20:45",1476134387000,1476134445000,58000,"121.18.238.114",34481,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:19:47","2016-10-10 21:20:45",1476134387000,1476134445000,58000,"121.18.238.114",32980,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:19:47","2016-10-10 21:21:45",1476134387000,1476134505000,118000,"121.18.238.114",56487,2031283826,1,182220873,121,2423,20,1623
"2016-10-10 21:19:47","2016-10-10 21:20:45",1476134387000,1476134445000,58000,"121.18.238.114",33092,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:19:47","2016-10-10 21:20:45",1476134387000,1476134445000,58000,"121.18.238.114",56412,2031283826,1,182220873,138,2215,16,1575
"2016-10-10 21:19:47","2016-10-10 21:20:45",1476134387000,1476134445000,58000,"121.18.238.114",35984,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:19:47","2016-10-10 21:20:45",1476134387000,1476134445000,58000,"121.18.238.114",52107,2031283826,1,182220873,143,2151,15,1551
"2016-10-10 21:20:47","2016-10-10 21:21:45",1476134447000,1476134505000,58000,"121.18.238.114",34657,2031283826,1,182220873,124,2371,19,1611
"2016-10-10 21:33:47","2016-10-10 21:34:46",1476135227000,1476135286000,59000,"121.18.238.114",44354,2031283826,1,182220873,117,2475,21,1635
"2016-10-10 21:33:47","2016-10-10 21:34:46",1476135227000,1476135286000,59000,"121.18.238.114",45755,2031283826,1,182220873,121,2423,20,1623
"2016-10-10 21:33:47","2016-10-10 21:34:46",1476135227000,1476135286000,59000,"121.18.238.114",49204,2031283826,1,182220873,133,2403,18,1683
"2016-10-10 21:33:47","2016-10-10 21:34:46",1476135227000,1476135286000,59000,"121.18.238.114",37010,2031283826,1,182220873,144,2163,15,1563
"2016-10-10 21:33:47","2016-10-10 21:35:46",1476135227000,1476135346000,119000,"121.18.238.114",35433,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:34:47","2016-10-10 21:36:46",1476135287000,1476135406000,119000,"121.18.238.114",56124,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:34:47","2016-10-10 21:35:46",1476135287000,1476135346000,59000,"121.18.238.114",35509,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:34:47","2016-10-10 21:35:46",1476135287000,1476135346000,59000,"121.18.238.114",44304,2031283826,1,182220873,128,2319,18,1599
"2016-10-10 21:34:47","2016-10-10 21:35:46",1476135287000,1476135346000,59000,"121.18.238.114",55712,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:34:47","2016-10-10 21:35:46",1476135287000,1476135346000,59000,"121.18.238.114",43713,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:34:47","2016-10-10 21:35:46",1476135287000,1476135346000,59000,"121.18.238.114",48968,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:35:47","2016-10-10 21:37:46",1476135347000,1476135466000,119000,"121.18.238.114",36043,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:35:47","2016-10-10 21:36:46",1476135347000,1476135406000,59000,"121.18.238.114",40274,2031283826,1,182220873,133,2403,18,1683
"2016-10-10 21:35:47","2016-10-10 21:36:46",1476135347000,1476135406000,59000,"121.18.238.114",50634,2031283826,1,182220873,132,2255,17,1575
"2016-10-10 21:35:47","2016-10-10 21:36:46",1476135347000,1476135406000,59000,"121.18.238.114",42998,2031283826,1,182220873,128,2319,18,1599
"2016-10-10 21:35:47","2016-10-10 21:36:46",1476135347000,1476135406000,59000,"121.18.238.114",49172,2031283826,1,182220873,128,2319,18,1599
"2016-10-10 21:35:47","2016-10-10 21:36:46",1476135347000,1476135406000,59000,"121.18.238.114",60854,2031283826,1,182220873,144,2163,15,1563
"2016-10-10 21:35:47","2016-10-10 21:36:46",1476135347000,1476135406000,59000,"121.18.238.114",60555,2031283826,1,182220873,128,2319,18,1599
"2016-10-10 21:36:46","2016-10-10 21:37:46",1476135406000,1476135466000,60000,"121.18.238.114",33721,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:36:46","2016-10-10 21:38:46",1476135406000,1476135526000,120000,"121.18.238.114",35779,2031283826,1,182220873,144,2163,15,1563
"2016-10-10 21:36:46","2016-10-10 21:37:46",1476135406000,1476135466000,60000,"121.18.238.114",59522,2031283826,1,182220873,132,2255,17,1575
"2016-10-10 21:36:46","2016-10-10 21:37:46",1476135406000,1476135466000,60000,"121.18.238.114",33642,2031283826,1,182220873,119,2383,20,1583
"2016-10-10 21:36:46","2016-10-10 21:37:46",1476135406000,1476135466000,60000,"121.18.238.114",57174,2031283826,1,182220873,128,2319,18,1599
"2016-10-10 21:37:46","2016-10-10 21:38:46",1476135466000,1476135526000,60000,"121.18.238.114",36797,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:37:46","2016-10-10 21:38:46",1476135466000,1476135526000,60000,"121.18.238.114",49631,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:37:46","2016-10-10 21:38:46",1476135466000,1476135526000,60000,"121.18.238.114",40880,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:37:46","2016-10-10 21:38:46",1476135466000,1476135526000,60000,"121.18.238.114",45593,2031283826,1,182220873,132,2255,17,1575
"2016-10-10 21:37:46","2016-10-10 21:38:46",1476135466000,1476135526000,60000,"121.18.238.114",37289,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:37:46","2016-10-10 21:38:46",1476135466000,1476135526000,60000,"121.18.238.114",38342,2031283826,1,182220873,144,2163,15,1563
"2016-10-10 21:37:46","2016-10-10 21:39:46",1476135466000,1476135586000,120000,"121.18.238.114",52899,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:38:47","2016-10-10 21:39:46",1476135527000,1476135586000,59000,"121.18.238.114",60216,2031283826,1,182220873,128,2307,18,1587
"2016-10-10 21:38:47","2016-10-10 21:39:46",1476135527000,1476135586000,59000,"121.18.238.114",57634,2031283826,1,182220873,124,2371,19,1611
"2016-10-10 21:38:47","2016-10-10 21:39:46",1476135527000,1476135586000,59000,"121.18.238.114",41060,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:38:47","2016-10-10 21:39:46",1476135527000,1476135586000,59000,"121.18.238.114",56167,2031283826,1,182220873,126,2403,19,1643
"2016-10-10 21:38:47","2016-10-10 21:40:46",1476135527000,1476135646000,119000,"121.18.238.114",41076,2031283826,1,182220873,128,2319,18,1599
"2016-10-10 21:38:47","2016-10-10 21:39:46",1476135527000,1476135586000,59000,"121.18.238.114",36086,2031283826,1,182220873,133,2267,17,1587
"2016-10-10 21:38:47","2016-10-10 21:39:46",1476135527000,1476135586000,59000,"121.18.238.114",53600,2031283826,1,182220873,128,2319,18,1599
"2016-10-10 21:39:48","2016-10-10 21:40:46",1476135588000,1476135646000,58000,"121.18.238.114",39740,2031283826,1,182220873,121,2559,21,1719
"2016-10-10 21:39:48","2016-10-10 21:41:46",1476135588000,1476135706000,118000,"121.18.238.114",44102,2031283826,1,182220873,132,2255,17,1575
