"ts","ts_end","ts_unix","ts_end_unix","ts_delta","srcip_str","srcport","srcip","conn_dir","dstip","ratio","bpf","ppf","dpf"
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",59673,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",52349,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",50975,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",53686,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",42733,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",41352,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",55271,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",35751,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",57939,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",37109,2111109205,1,-1408171845,91,1192,13,672
"2016-10-10 14:48:59","2016-10-10 14:50:49",1476110939000,1476111049000,110000,"125.212.248.85",33790,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",60680,2111109205,1,-1408171845,91,1284,14,724
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",46756,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",56485,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",48301,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",39981,2111109205,1,-1408171845,91,1192,13,672
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",53940,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",58297,2111109205,1,-1408171845,91,1192,13,672
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",49654,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",56701,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",45454,2111109205,1,-1408171845,91,1192,13,672
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",44164,2111109205,1,-1408171845,93,1220,13,700
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",59238,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",38579,2111109205,1,-1408171845,91,1284,14,724
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",55116,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",32825,2111109205,1,-1408171845,91,1192,13,672
"2016-10-10 14:48:59","2016-10-10 14:49:49",1476110939000,1476110989000,50000,"125.212.248.85",34437,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",43541,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",49243,2111109205,1,-1408171845,89,1256,14,696
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",50686,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",40862,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",38068,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",49373,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",35202,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",52059,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",46328,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",37963,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",59138,2111109205,1,-1408171845,94,1224,13,704
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",33976,2111109205,1,-1408171845,91,1284,14,724
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",36480,2111109205,1,-1408171845,91,1284,14,724
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",43625,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",39474,2111109205,1,-1408171845,89,1256,14,696
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",57733,2111109205,1,-1408171845,93,1220,13,700
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",56126,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:49:50","2016-10-10 14:51:49",1476110990000,1476111109000,119000,"125.212.248.85",51935,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",47659,2111109205,1,-1408171845,93,1220,13,700
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",46297,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",47690,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",44940,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",35389,2111109205,1,-1408171845,93,1220,13,700
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",54717,2111109205,1,-1408171845,89,1256,14,696
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",53358,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",42289,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",39342,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",44917,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",50600,2111109205,1,-1408171845,93,1220,13,700
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",36695,2111109205,1,-1408171845,90,1268,14,708
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",40837,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",60682,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:49:50","2016-10-10 14:50:49",1476110990000,1476111049000,59000,"125.212.248.85",42165,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:50:50","2016-10-10 14:51:49",1476111050000,1476111109000,59000,"125.212.248.85",55880,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:50:50","2016-10-10 14:51:49",1476111050000,1476111109000,59000,"125.212.248.85",42930,2111109205,1,-1408171845,92,1204,13,684
"2016-10-10 14:50:50","2016-10-10 14:51:49",1476111050000,1476111109000,59000,"125.212.248.85",37156,2111109205,1,-1408171845,90,1268,14,708
