"ts","ts_end","ts_unix","ts_end_unix","ts_delta","srcip_str","srcport","srcip","conn_dir","dstip","ratio","bpf","ppf","dpf"
"2016-10-10 14:00:49","2016-10-10 14:01:47",1476108049000,1476108107000,58000,"121.18.238.114",47358,2031283826,1,182222626,144,2163,15,1563
"2016-10-10 14:00:49","2016-10-10 14:01:47",1476108049000,1476108107000,58000,"121.18.238.114",55471,2031283826,1,182222626,152,2743,18,2023
"2016-10-10 14:00:49","2016-10-10 14:02:47",1476108049000,1476108167000,118000,"121.18.238.114",57942,2031283826,1,182222626,132,2255,17,1575
"2016-10-10 14:00:49","2016-10-10 14:01:47",1476108049000,1476108107000,58000,"121.18.238.114",56777,2031283826,1,182222626,127,2419,19,1659
"2016-10-10 14:00:49","2016-10-10 14:01:47",1476108049000,1476108107000,58000,"121.18.238.114",50779,2031283826,1,182222626,132,2255,17,1575
"2016-10-10 14:00:49","2016-10-10 14:01:47",1476108049000,1476108107000,58000,"121.18.238.114",49710,2031283826,1,182222626,133,2267,17,1587
"2016-10-10 17:23:55","2016-10-10 17:24:53",1476120235000,1476120293000,58000,"121.18.238.114",58594,2031283826,1,182222626,128,2307,18,1587
"2016-10-10 17:23:55","2016-10-10 17:24:53",1476120235000,1476120293000,58000,"121.18.238.114",42200,2031283826,1,182222626,117,2579,22,1699
"2016-10-10 17:23:55","2016-10-10 17:24:53",1476120235000,1476120293000,58000,"121.18.238.114",53732,2031283826,1,182222626,121,2423,20,1623
"2016-10-10 17:23:55","2016-10-10 17:24:53",1476120235000,1476120293000,58000,"121.18.238.114",52896,2031283826,1,182222626,132,2255,17,1575
"2016-10-10 17:23:55","2016-10-10 17:25:53",1476120235000,1476120353000,118000,"121.18.238.114",50188,2031283826,1,182222626,128,2307,18,1587
"2016-10-10 17:24:55","2016-10-10 17:25:53",1476120295000,1476120353000,58000,"121.18.238.114",57098,2031283826,1,182222626,143,2299,16,1659
"2016-10-10 17:24:55","2016-10-10 17:25:53",1476120295000,1476120353000,58000,"121.18.238.114",36413,2031283826,1,182222626,117,2475,21,1635
"2016-10-10 17:24:55","2016-10-10 17:26:53",1476120295000,1476120413000,118000,"121.18.238.114",41813,2031283826,1,182222626,133,2403,18,1683
"2016-10-10 17:24:55","2016-10-10 17:25:53",1476120295000,1476120353000,58000,"121.18.238.114",47717,2031283826,1,182222626,116,2671,23,1751
"2016-10-10 17:24:55","2016-10-10 17:25:53",1476120295000,1476120353000,58000,"121.18.238.114",33033,2031283826,1,182222626,121,2423,20,1623
"2016-10-10 17:24:55","2016-10-10 17:25:53",1476120295000,1476120353000,58000,"121.18.238.114",50666,2031283826,1,182222626,125,2379,19,1619
"2016-10-10 17:25:54","2016-10-10 17:26:53",1476120354000,1476120413000,59000,"121.18.238.114",34135,2031283826,1,182222626,133,2267,17,1587
"2016-10-10 17:25:54","2016-10-10 17:26:53",1476120354000,1476120413000,59000,"121.18.238.114",57330,2031283826,1,182222626,124,2359,19,1599
"2016-10-10 17:25:54","2016-10-10 17:26:53",1476120354000,1476120413000,59000,"121.18.238.114",45142,2031283826,1,182222626,133,2267,17,1587
"2016-10-10 17:25:54","2016-10-10 17:27:53",1476120354000,1476120473000,119000,"121.18.238.114",35685,2031283826,1,182222626,132,2255,17,1575
"2016-10-10 17:25:54","2016-10-10 17:26:53",1476120354000,1476120413000,59000,"121.18.238.114",47487,2031283826,1,182222626,128,2319,18,1599
"2016-10-10 17:25:54","2016-10-10 17:26:53",1476120354000,1476120413000,59000,"121.18.238.114",55300,2031283826,1,182222626,121,2423,20,1623
"2016-10-10 17:25:54","2016-10-10 17:26:53",1476120354000,1476120413000,59000,"121.18.238.114",52427,2031283826,1,182222626,128,2319,18,1599
"2016-10-10 17:26:54","2016-10-10 17:27:53",1476120414000,1476120473000,59000,"121.18.238.114",50095,2031283826,1,182222626,134,2283,17,1603
"2016-10-10 17:26:54","2016-10-10 17:27:53",1476120414000,1476120473000,59000,"121.18.238.114",34661,2031283826,1,182222626,128,2307,18,1587
"2016-10-10 17:26:54","2016-10-10 17:27:53",1476120414000,1476120473000,59000,"121.18.238.114",41318,2031283826,1,182222626,128,2319,18,1599
"2016-10-10 18:28:00","2016-10-10 18:29:55",1476124080000,1476124195000,115000,"121.18.238.114",34262,2031283826,1,182222626,128,2307,18,1587
"2016-10-10 18:28:00","2016-10-10 18:28:55",1476124080000,1476124135000,55000,"121.18.238.114",49804,2031283826,1,182222626,130,2607,20,1807
"2016-10-10 18:28:00","2016-10-10 18:28:55",1476124080000,1476124135000,55000,"121.18.238.114",49791,2031283826,1,182222626,114,2527,22,1647
"2016-10-10 18:28:00","2016-10-10 18:28:55",1476124080000,1476124135000,55000,"121.18.238.114",46638,2031283826,1,182222626,133,2267,17,1587
