"ts","ts_end","ts_unix","ts_end_unix","ts_delta","srcip_str","srcport","srcip","conn_dir","dstip","ratio","bpf","ppf","dpf"
"2016-10-10 20:48:01","2016-10-10 20:49:01",1476132481000,1476132541000,60000,"121.18.238.114",34473,2031283826,1,182211063,128,2319,18,1599
"2016-10-10 20:48:01","2016-10-10 20:49:01",1476132481000,1476132541000,60000,"121.18.238.114",46136,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:48:01","2016-10-10 20:49:01",1476132481000,1476132541000,60000,"121.18.238.114",52636,2031283826,1,182211063,117,2475,21,1635
"2016-10-10 20:48:01","2016-10-10 20:50:01",1476132481000,1476132601000,120000,"121.18.238.114",33041,2031283826,1,182211063,128,2319,18,1599
"2016-10-10 20:48:01","2016-10-10 20:49:01",1476132481000,1476132541000,60000,"121.18.238.114",55844,2031283826,1,182211063,124,2371,19,1611
"2016-10-10 20:48:01","2016-10-10 20:49:01",1476132481000,1476132541000,60000,"121.18.238.114",48821,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:49:01","2016-10-10 20:50:01",1476132541000,1476132601000,60000,"121.18.238.114",37409,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:49:01","2016-10-10 20:50:01",1476132541000,1476132601000,60000,"121.18.238.114",38479,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:49:01","2016-10-10 20:50:01",1476132541000,1476132601000,60000,"121.18.238.114",52364,2031283826,1,182211063,128,2319,18,1599
"2016-10-10 20:49:01","2016-10-10 20:50:01",1476132541000,1476132601000,60000,"121.18.238.114",57351,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:49:01","2016-10-10 20:50:01",1476132541000,1476132601000,60000,"121.18.238.114",35781,2031283826,1,182211063,132,2255,17,1575
"2016-10-10 20:49:01","2016-10-10 20:51:01",1476132541000,1476132661000,120000,"121.18.238.114",45489,2031283826,1,182211063,144,2163,15,1563
"2016-10-10 20:49:01","2016-10-10 20:50:01",1476132541000,1476132601000,60000,"121.18.238.114",44937,2031283826,1,182211063,128,2319,18,1599
"2016-10-10 20:49:01","2016-10-10 20:50:01",1476132541000,1476132601000,60000,"121.18.238.114",48224,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:50:02","2016-10-10 20:51:01",1476132602000,1476132661000,59000,"121.18.238.114",52733,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:50:02","2016-10-10 20:51:01",1476132602000,1476132661000,59000,"121.18.238.114",46960,2031283826,1,182211063,124,2371,19,1611
"2016-10-10 20:50:02","2016-10-10 20:51:01",1476132602000,1476132661000,59000,"121.18.238.114",50153,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:50:02","2016-10-10 20:51:01",1476132602000,1476132661000,59000,"121.18.238.114",60230,2031283826,1,182211063,128,2319,18,1599
"2016-10-10 20:50:02","2016-10-10 20:52:01",1476132602000,1476132721000,119000,"121.18.238.114",37711,2031283826,1,182211063,135,2299,17,1619
"2016-10-10 20:50:02","2016-10-10 20:51:01",1476132602000,1476132661000,59000,"121.18.238.114",57244,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:50:02","2016-10-10 20:51:01",1476132602000,1476132661000,59000,"121.18.238.114",47044,2031283826,1,182211063,144,2163,15,1563
"2016-10-10 20:51:02","2016-10-10 20:53:01",1476132662000,1476132781000,119000,"121.18.238.114",52611,2031283826,1,182211063,124,2371,19,1611
"2016-10-10 20:51:02","2016-10-10 20:52:01",1476132662000,1476132721000,59000,"121.18.238.114",40553,2031283826,1,182211063,127,2175,17,1495
"2016-10-10 20:51:02","2016-10-10 20:52:01",1476132662000,1476132721000,59000,"121.18.238.114",38839,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:51:02","2016-10-10 20:52:01",1476132662000,1476132721000,59000,"121.18.238.114",41092,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:51:02","2016-10-10 20:52:01",1476132662000,1476132721000,59000,"121.18.238.114",37471,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:52:02","2016-10-10 20:53:01",1476132722000,1476132781000,59000,"121.18.238.114",50743,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:52:02","2016-10-10 20:54:01",1476132722000,1476132841000,119000,"121.18.238.114",43783,2031283826,1,182211063,123,2347,19,1587
"2016-10-10 20:52:02","2016-10-10 20:53:01",1476132722000,1476132781000,59000,"121.18.238.114",37304,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:52:02","2016-10-10 20:53:01",1476132722000,1476132781000,59000,"121.18.238.114",44971,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:52:02","2016-10-10 20:53:01",1476132722000,1476132781000,59000,"121.18.238.114",37248,2031283826,1,182211063,138,2218,16,1578
"2016-10-10 20:52:02","2016-10-10 20:53:01",1476132722000,1476132781000,59000,"121.18.238.114",58797,2031283826,1,182211063,128,2319,18,1599
"2016-10-10 20:52:02","2016-10-10 20:53:01",1476132722000,1476132781000,59000,"121.18.238.114",60411,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 20:53:02","2016-10-10 20:54:01",1476132782000,1476132841000,59000,"121.18.238.114",34489,2031283826,1,182211063,55,220,4,60
"2016-10-10 20:53:02","2016-10-10 20:54:01",1476132782000,1476132841000,59000,"121.18.238.114",44129,2031283826,1,182211063,170,1367,8,1047
"2016-10-10 20:53:02","2016-10-10 20:54:01",1476132782000,1476132841000,59000,"121.18.238.114",34753,2031283826,1,182211063,145,2183,15,1583
"2016-10-10 20:54:01","2016-10-10 20:56:01",1476132841000,1476132961000,120000,"121.18.238.114",43114,2031283826,1,182211063,175,2107,12,1627
"2016-10-10 20:54:01","2016-10-10 20:56:01",1476132841000,1476132961000,120000,"121.18.238.114",36397,2031283826,1,182211063,126,2647,21,1807
"2016-10-10 20:54:01","2016-10-10 20:55:01",1476132841000,1476132901000,60000,"121.18.238.114",44124,2031283826,1,182211063,161,2427,15,1827
"2016-10-10 20:55:01","2016-10-10 20:56:01",1476132901000,1476132961000,60000,"121.18.238.114",54482,2031283826,1,182211063,116,1281,11,841
"2016-10-10 21:16:07","2016-10-10 21:17:02",1476134167000,1476134222000,55000,"121.18.238.114",43601,2031283826,1,182211063,121,2423,20,1623
"2016-10-10 21:16:07","2016-10-10 21:18:02",1476134167000,1476134282000,115000,"121.18.238.114",40316,2031283826,1,182211063,118,2483,21,1643
"2016-10-10 21:17:04","2016-10-10 21:18:02",1476134224000,1476134282000,58000,"121.18.238.114",38548,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 21:17:04","2016-10-10 21:19:02",1476134224000,1476134342000,118000,"121.18.238.114",37204,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 21:17:04","2016-10-10 21:18:02",1476134224000,1476134282000,58000,"121.18.238.114",60264,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 21:17:04","2016-10-10 21:18:02",1476134224000,1476134282000,58000,"121.18.238.114",53511,2031283826,1,182211063,127,2295,18,1575
"2016-10-10 21:17:04","2016-10-10 21:18:02",1476134224000,1476134282000,58000,"121.18.238.114",51143,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 21:17:04","2016-10-10 21:18:02",1476134224000,1476134282000,58000,"121.18.238.114",37827,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 21:18:04","2016-10-10 21:20:02",1476134284000,1476134402000,118000,"121.18.238.114",47374,2031283826,1,182211063,121,2423,20,1623
"2016-10-10 21:18:04","2016-10-10 21:19:02",1476134284000,1476134342000,58000,"121.18.238.114",48094,2031283826,1,182211063,124,2371,19,1611
"2016-10-10 21:18:04","2016-10-10 21:19:02",1476134284000,1476134342000,58000,"121.18.238.114",37964,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 21:18:04","2016-10-10 21:19:02",1476134284000,1476134342000,58000,"121.18.238.114",35505,2031283826,1,182211063,121,2423,20,1623
"2016-10-10 21:18:04","2016-10-10 21:19:02",1476134284000,1476134342000,58000,"121.18.238.114",42196,2031283826,1,182211063,128,2319,18,1599
"2016-10-10 21:18:04","2016-10-10 21:19:02",1476134284000,1476134342000,58000,"121.18.238.114",57284,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 21:18:04","2016-10-10 21:19:02",1476134284000,1476134342000,58000,"121.18.238.114",52582,2031283826,1,182211063,124,2371,19,1611
"2016-10-10 21:19:04","2016-10-10 21:21:02",1476134344000,1476134462000,118000,"121.18.238.114",35602,2031283826,1,182211063,133,2267,17,1587
"2016-10-10 21:19:04","2016-10-10 21:20:02",1476134344000,1476134402000,58000,"121.18.238.114",52846,2031283826,1,182211063,124,2371,19,1611
