"ts","ts_end","ts_unix","ts_end_unix","ts_delta","srcip_str","srcport","srcip","conn_dir","dstip","ratio","bpf","ppf","dpf"
"2016-10-10 20:46:16","2016-10-10 20:47:16",1476132376000,1476132436000,60000,"121.18.238.114",56798,2031283826,1,182207252,129,2455,19,1695
"2016-10-10 20:46:16","2016-10-10 20:47:16",1476132376000,1476132436000,60000,"121.18.238.114",33890,2031283826,1,182207252,121,2423,20,1623
"2016-10-10 20:46:16","2016-10-10 20:47:16",1476132376000,1476132436000,60000,"121.18.238.114",35372,2031283826,1,182207252,132,2255,17,1575
"2016-10-10 20:46:16","2016-10-10 20:47:16",1476132376000,1476132436000,60000,"121.18.238.114",55926,2031283826,1,182207252,133,2267,17,1587
"2016-10-10 20:46:16","2016-10-10 20:48:16",1476132376000,1476132496000,120000,"121.18.238.114",35770,2031283826,1,182207252,117,2463,21,1623
"2016-10-10 20:46:16","2016-10-10 20:47:16",1476132376000,1476132436000,60000,"121.18.238.114",34859,2031283826,1,182207252,121,2423,20,1623
"2016-10-10 20:46:16","2016-10-10 20:47:16",1476132376000,1476132436000,60000,"121.18.238.114",35609,2031283826,1,182207252,132,2255,17,1575
"2016-10-10 20:47:16","2016-10-10 20:48:16",1476132436000,1476132496000,60000,"121.18.238.114",44396,2031283826,1,182207252,165,2979,18,2259
"2016-10-10 20:47:16","2016-10-10 20:48:16",1476132436000,1476132496000,60000,"121.18.238.114",40485,2031283826,1,182207252,128,2575,20,1775
"2016-10-10 20:47:16","2016-10-10 20:48:16",1476132436000,1476132496000,60000,"121.18.238.114",50582,2031283826,1,182207252,124,2371,19,1611
"2016-10-10 20:47:16","2016-10-10 20:48:16",1476132436000,1476132496000,60000,"121.18.238.114",43885,2031283826,1,182207252,128,2319,18,1599
"2016-10-10 20:47:16","2016-10-10 20:49:16",1476132436000,1476132556000,120000,"121.18.238.114",56776,2031283826,1,182207252,133,2267,17,1587
"2016-10-10 20:47:16","2016-10-10 20:48:16",1476132436000,1476132496000,60000,"121.18.238.114",37638,2031283826,1,182207252,121,2423,20,1623
"2016-10-10 20:47:16","2016-10-10 20:48:16",1476132436000,1476132496000,60000,"121.18.238.114",39456,2031283826,1,182207252,121,2423,20,1623
"2016-10-10 20:48:16","2016-10-10 20:49:16",1476132496000,1476132556000,60000,"121.18.238.114",34130,2031283826,1,182207252,138,2215,16,1575
"2016-10-10 20:48:16","2016-10-10 20:49:16",1476132496000,1476132556000,60000,"121.18.238.114",37993,2031283826,1,182207252,129,2455,19,1695
"2016-10-10 20:48:16","2016-10-10 20:49:16",1476132496000,1476132556000,60000,"121.18.238.114",53293,2031283826,1,182207252,148,1787,12,1307
"2016-10-10 20:48:16","2016-10-10 20:49:16",1476132496000,1476132556000,60000,"121.18.238.114",49351,2031283826,1,182207252,121,2423,20,1623
"2016-10-10 20:48:16","2016-10-10 20:49:16",1476132496000,1476132556000,60000,"121.18.238.114",55854,2031283826,1,182207252,121,2423,20,1623
"2016-10-10 20:48:16","2016-10-10 20:49:16",1476132496000,1476132556000,60000,"121.18.238.114",42213,2031283826,1,182207252,117,2475,21,1635
"2016-10-10 20:48:16","2016-10-10 20:49:16",1476132496000,1476132556000,60000,"121.18.238.114",45071,2031283826,1,182207252,121,2423,20,1623
"2016-10-10 20:49:16","2016-10-10 20:50:16",1476132556000,1476132616000,60000,"121.18.238.114",53293,2031283826,1,182207252,88,616,7,336
"2016-10-10 20:49:16","2016-10-10 20:50:16",1476132556000,1476132616000,60000,"121.18.238.114",60475,2031283826,1,182207252,121,2423,20,1623
"2016-10-10 20:49:16","2016-10-10 20:50:16",1476132556000,1476132616000,60000,"121.18.238.114",40545,2031283826,1,182207252,120,2411,20,1611
"2016-10-10 20:49:16","2016-10-10 20:50:16",1476132556000,1476132616000,60000,"121.18.238.114",56026,2031283826,1,182207252,124,2371,19,1611
"2016-10-10 20:49:16","2016-10-10 20:50:16",1476132556000,1476132616000,60000,"121.18.238.114",47299,2031283826,1,182207252,134,2283,17,1603
"2016-10-10 21:16:17","2016-10-10 21:18:17",1476134177000,1476134297000,120000,"121.18.238.114",57611,2031283826,1,182207252,127,2295,18,1575
"2016-10-10 21:16:17","2016-10-10 21:17:17",1476134177000,1476134237000,60000,"121.18.238.114",38620,2031283826,1,182207252,121,2423,20,1623
"2016-10-10 21:16:17","2016-10-10 21:17:17",1476134177000,1476134237000,60000,"121.18.238.114",49428,2031283826,1,182207252,124,2359,19,1599
"2016-10-10 21:16:17","2016-10-10 21:17:17",1476134177000,1476134237000,60000,"121.18.238.114",46174,2031283826,1,182207252,126,2779,22,1899
"2016-10-10 21:17:17","2016-10-10 21:19:17",1476134237000,1476134357000,120000,"121.18.238.114",32768,2031283826,1,182207252,124,2359,19,1599
"2016-10-10 21:17:17","2016-10-10 21:18:17",1476134237000,1476134297000,60000,"121.18.238.114",40862,2031283826,1,182207252,133,2267,17,1587
