"ts","ts_end","ts_unix","ts_end_unix","ts_delta","srcip_str","srcip","dstip","ratio","bpf","ppf","dpf"
"2016-10-10 21:34:03","2016-10-10 21:35:03",1476135243000,1476135303000,60000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 21:34:03","2016-10-10 21:35:03",1476135243000,1476135303000,60000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 21:35:03","2016-10-10 21:37:03",1476135303000,1476135423000,120000,"221.194.47.208",-574476336,182211063,134,2283,17,1603
"2016-10-10 21:35:03","2016-10-10 21:36:03",1476135303000,1476135363000,60000,"221.194.47.208",-574476336,182211063,144,2163,15,1563
"2016-10-10 21:35:03","2016-10-10 21:36:03",1476135303000,1476135363000,60000,"221.194.47.208",-574476336,182211063,128,2319,18,1599
"2016-10-10 21:35:03","2016-10-10 21:36:03",1476135303000,1476135363000,60000,"221.194.47.208",-574476336,182211063,128,2319,18,1599
"2016-10-10 21:35:03","2016-10-10 21:36:03",1476135303000,1476135363000,60000,"221.194.47.208",-574476336,182211063,124,2371,19,1611
"2016-10-10 21:35:03","2016-10-10 21:36:03",1476135303000,1476135363000,60000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 21:35:03","2016-10-10 21:36:03",1476135303000,1476135363000,60000,"221.194.47.208",-574476336,182211063,124,2371,19,1611
"2016-10-10 21:36:03","2016-10-10 21:37:03",1476135363000,1476135423000,60000,"221.194.47.208",-574476336,182211063,121,2423,20,1623
"2016-10-10 22:21:07","2016-10-10 22:23:04",1476138067000,1476138184000,117000,"221.194.47.208",-574476336,182211063,144,2163,15,1563
"2016-10-10 22:21:07","2016-10-10 22:22:04",1476138067000,1476138124000,57000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 22:21:07","2016-10-10 22:22:04",1476138067000,1476138124000,57000,"221.194.47.208",-574476336,182211063,132,2523,19,1763
"2016-10-10 22:22:05","2016-10-10 22:23:04",1476138125000,1476138184000,59000,"221.194.47.208",-574476336,182211063,124,2371,19,1611
"2016-10-10 22:22:05","2016-10-10 22:24:04",1476138125000,1476138244000,119000,"221.194.47.208",-574476336,182211063,124,2359,19,1599
"2016-10-10 22:22:05","2016-10-10 22:23:04",1476138125000,1476138184000,59000,"221.194.47.208",-574476336,182211063,128,2319,18,1599
"2016-10-10 22:22:05","2016-10-10 22:23:04",1476138125000,1476138184000,59000,"221.194.47.208",-574476336,182211063,121,2423,20,1623
"2016-10-10 22:22:05","2016-10-10 22:23:04",1476138125000,1476138184000,59000,"221.194.47.208",-574476336,182211063,128,2319,18,1599
"2016-10-10 22:22:05","2016-10-10 22:23:04",1476138125000,1476138184000,59000,"221.194.47.208",-574476336,182211063,124,2371,19,1611
"2016-10-10 22:22:05","2016-10-10 22:23:04",1476138125000,1476138184000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 22:23:05","2016-10-10 22:24:04",1476138185000,1476138244000,59000,"221.194.47.208",-574476336,182211063,120,2527,21,1687
"2016-10-10 22:23:05","2016-10-10 22:25:04",1476138185000,1476138304000,119000,"221.194.47.208",-574476336,182211063,134,2283,17,1603
"2016-10-10 22:23:05","2016-10-10 22:24:04",1476138185000,1476138244000,59000,"221.194.47.208",-574476336,182211063,133,2403,18,1683
"2016-10-10 22:23:05","2016-10-10 22:24:04",1476138185000,1476138244000,59000,"221.194.47.208",-574476336,182211063,121,2423,20,1623
"2016-10-10 22:23:05","2016-10-10 22:24:04",1476138185000,1476138244000,59000,"221.194.47.208",-574476336,182211063,133,2267,17,1587
"2016-10-10 22:23:05","2016-10-10 22:24:04",1476138185000,1476138244000,59000,"221.194.47.208",-574476336,182211063,144,2163,15,1563
"2016-10-10 22:23:05","2016-10-10 22:24:04",1476138185000,1476138244000,59000,"221.194.47.208",-574476336,182211063,121,2423,20,1623
"2016-10-10 22:24:05","2016-10-10 22:25:04",1476138245000,1476138304000,59000,"221.194.47.208",-574476336,182211063,134,2283,17,1603
"2016-10-10 22:24:05","2016-10-10 22:25:04",1476138245000,1476138304000,59000,"221.194.47.208",-574476336,182211063,138,2215,16,1575
