"ts","ts_end","ts_unix","ts_end_unix","ts_delta","srcip_str","srcport","srcip","conn_dir","dstip","ratio","bpf","ppf","dpf"
"2016-10-10 18:37:27","2016-10-10 18:38:26",1476124647000,1476124706000,59000,"125.212.248.85",49253,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:37:27","2016-10-10 18:38:26",1476124647000,1476124706000,59000,"125.212.248.85",52516,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:37:27","2016-10-10 18:38:26",1476124647000,1476124706000,59000,"125.212.248.85",46101,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:37:27","2016-10-10 18:38:26",1476124647000,1476124706000,59000,"125.212.248.85",55606,2111109205,1,182212684,96,1060,11,620
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",45320,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",42612,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",36495,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",55326,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",39651,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",52328,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",58850,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",33625,2111109205,1,182212684,91,1192,13,672
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",43099,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",33369,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",55606,2111109205,1,182212684,69,208,3,88
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",58714,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:38:27","2016-10-10 18:40:26",1476124707000,1476124826000,119000,"125.212.248.85",48736,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",40097,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",49638,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",46235,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:38:27","2016-10-10 18:39:26",1476124707000,1476124766000,59000,"125.212.248.85",36759,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",51434,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",46002,2111109205,1,182212684,91,1284,14,724
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",51204,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",59896,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",57194,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",54489,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",54396,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",40014,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",60412,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",57619,2111109205,1,182212684,91,1192,13,672
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",42655,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",35128,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:39:28","2016-10-10 18:41:26",1476124768000,1476124886000,118000,"125.212.248.85",38004,2111109205,1,182212684,89,1256,14,696
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",37218,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",34538,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:39:28","2016-10-10 18:40:26",1476124768000,1476124826000,58000,"125.212.248.85",48694,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",36093,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",38878,2111109205,1,182212684,92,1208,13,688
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",43643,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",41714,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",48681,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",33159,2111109205,1,182212684,95,1236,13,716
"2016-10-10 18:40:27","2016-10-10 18:42:26",1476124827000,1476124946000,119000,"125.212.248.85",58031,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",45983,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",52694,2111109205,1,182212684,91,1192,13,672
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",50845,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",58789,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",40973,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",49736,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",53355,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",55405,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",47228,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",56142,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:40:27","2016-10-10 18:41:26",1476124827000,1476124886000,59000,"125.212.248.85",44575,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",60982,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",34671,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",37781,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",51773,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",46581,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",44020,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",54443,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",43163,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",38446,2111109205,1,182212684,91,1284,14,724
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",57650,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:41:27","2016-10-10 18:43:26",1476124887000,1476125006000,119000,"125.212.248.85",49253,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",35592,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",60457,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",46368,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",40544,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",41307,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:41:27","2016-10-10 18:42:26",1476124887000,1476124946000,59000,"125.212.248.85",49062,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",55002,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",49917,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",53014,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",60864,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",41362,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",56156,2111109205,1,182212684,91,1284,14,724
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",44287,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",59151,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",35706,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",52169,2111109205,1,182212684,91,1192,13,672
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",57785,2111109205,1,182212684,89,1256,14,696
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",33945,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:42:27","2016-10-10 18:44:26",1476124947000,1476125066000,119000,"125.212.248.85",37024,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",38399,2111109205,1,182212684,89,1256,14,696
"2016-10-10 18:42:27","2016-10-10 18:43:26",1476124947000,1476125006000,59000,"125.212.248.85",47010,2111109205,1,182212684,91,1192,13,672
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",48646,2111109205,1,182212684,92,1208,13,688
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",45781,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",39827,2111109205,1,182212684,91,1284,14,724
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",38096,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",53228,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",47358,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",54973,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",41180,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",60919,2111109205,1,182212684,89,1256,14,696
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",42588,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:43:27","2016-10-10 18:45:26",1476125007000,1476125126000,119000,"125.212.248.85",55628,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",50421,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",57994,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",44175,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",35755,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:43:27","2016-10-10 18:44:26",1476125007000,1476125066000,59000,"125.212.248.85",52018,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",38685,2111109205,1,182212684,91,1284,14,724
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",43551,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",32942,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",50542,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",52932,2111109205,1,182212684,91,1192,13,672
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",38331,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",35414,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",55728,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",58665,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",58734,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",40871,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",44574,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:44:27","2016-10-10 18:48:27",1476125067000,1476125307000,240000,"125.212.248.85",47500,2111109205,1,182212684,92,2408,26,1368
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",41653,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",32894,2111109205,1,182212684,89,1256,14,696
"2016-10-10 18:44:27","2016-10-10 18:46:26",1476125067000,1476125186000,119000,"125.212.248.85",45995,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:44:27","2016-10-10 18:45:26",1476125067000,1476125126000,59000,"125.212.248.85",35890,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",48142,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",56850,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",57076,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",42349,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",59828,2111109205,1,182212684,92,1208,13,688
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",34177,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",50732,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",54419,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",37105,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",54016,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",45290,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",51343,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",39904,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:45:27","2016-10-10 18:47:27",1476125127000,1476125247000,120000,"125.212.248.85",34588,2111109205,1,182212684,91,1284,14,724
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",59430,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:45:27","2016-10-10 18:46:26",1476125127000,1476125186000,59000,"125.212.248.85",48898,2111109205,1,182212684,91,1192,13,672
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",49959,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",42961,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",59135,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",36184,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",39736,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",37153,2111109205,1,182212684,96,1252,13,732
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",33703,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",53677,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",50727,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",47969,2111109205,1,182212684,93,1220,13,700
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",47218,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",56370,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",38966,2111109205,1,182212684,90,1268,14,708
"2016-10-10 18:46:27","2016-10-10 18:48:27",1476125187000,1476125307000,120000,"125.212.248.85",53056,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",45428,2111109205,1,182212684,92,1208,13,688
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",41876,2111109205,1,182212684,91,1284,14,724
"2016-10-10 18:46:27","2016-10-10 18:47:27",1476125187000,1476125247000,60000,"125.212.248.85",44506,2111109205,1,182212684,91,1192,13,672
"2016-10-10 18:47:28","2016-10-10 18:48:27",1476125248000,1476125307000,59000,"125.212.248.85",33677,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:47:28","2016-10-10 18:48:27",1476125248000,1476125307000,59000,"125.212.248.85",40683,2111109205,1,182212684,92,1204,13,684
"2016-10-10 18:47:28","2016-10-10 18:48:27",1476125248000,1476125307000,59000,"125.212.248.85",44525,2111109205,1,182212684,91,1192,13,672
"2016-10-10 18:47:28","2016-10-10 18:48:27",1476125248000,1476125307000,59000,"125.212.248.85",58076,2111109205,1,182212684,90,1272,14,712
"2016-10-10 18:47:28","2016-10-10 18:48:27",1476125248000,1476125307000,59000,"125.212.248.85",55903,2111109205,1,182212684,90,1268,14,708
